index_0,sample,value
5,172,0.19622653988076597
0,173,0.10733966831282604
1,173,0.24494683016550334
2,173,-0.1114440767160989
3,173,0.5557995923589087
4,173,0.8331934231929059
5,173,0.09999723429888815
0,174,0.19678263676625637
1,174,0.18558814641942933
2,174,-0.07946292489092893
3,174,0.43923197124733265
4,174,0.8883175788446659
5,174,0.02105457666749494
0,175,0.1328147834178289
1,175,0.2523860506506527
2,175,-0.12958453848761775
3,175,0.4078088155164591
4,175,0.803036562259237
5,175,-0.01611428876791776
0,176,0.1410299935426757
1,176,0.24200361907601167
2,176,-0.06800121360869218
3,176,0.3777814943152061
4,176,0.817659525804331
5,176,0.04150092465921418
0,177,0.13518431809947962
1,177,0.16051374085065306
2,177,-0.18610398228247743
3,177,0.5014791652599865
4,177,0.8738815964028247
5,177,0.07412227861362197
0,178,0.16668287810201596
1,178,0.13892006422655592
2,178,-0.09551563816441289
3,178,0.5775337255056652
4,178,0.8616009271312361
5,178,0.10372563314517658
0,179,0.13944648178205193
1,179,0.26557157202101994
2,179,-0.027163206893753178
3,179,0.42187216064760547
4,179,0.8388591743600474
5,179,0.16963635743286543
0,180,0.16262130996135998
1,180,0.16898167624670277
2,180,-0.15409165795866275
3,180,0.4080762121878805
4,180,0.8023762662961509
5,180,0.05865528417567056
0,181,0.14626414764088272
1,181,0.2142518512863012
2,181,-0.04045089684559372
3,181,0.3593190918279756
4,181,0.8169252422929565
5,181,0.16592094820628855
0,182,0.13839291116433888
1,182,0.29241738364198544
2,182,-0.1593022864421647
3,182,0.4098326160354744
4,182,0.8638708019297485
5,182,0.0713850086422105
0,183,0.15654323891310978
1,183,0.09255416076213024
2,183,0.021872304729927627
3,183,0.46102260572109605
4,183,0.81078414547644
5,183,0.10475881050645813
0,184,0.24771740056920954
1,184,0.2696540085904618
2,184,-0.014086498357255894
3,184,0.5516917073537073
4,184,0.895527245236765
5,184,0.17359443489253892
0,185,0.10038976234981312
1,185,0.15958294802786788
2,185,-0.2208506473365332
3,185,0.3713832269730999
4,185,0.8449671612314099
5,185,0.095221435418125
0,186,0.11339436749273923
1,186,0.23846442308657861
2,186,-0.09361221447763662
3,186,0.3696521498364994
4,186,0.8175545819526289
5,186,0.013261348201907719
0,187,0.14577062194126128
1,187,0.2180725037694601
2,187,-0.02129878497650095
3,187,0.5135585430159294
4,187,0.8904297626548555
5,187,0.0593558615014894
0,188,0.1465257607891256
1,188,0.25497639484459456
2,188,-0.16488303453070435
3,188,0.4220322548898642
4,188,0.8750839761488483
5,188,0.08431624390287476
0,189,0.1796135633329737
1,189,0.18705509753362182
2,189,-0.1611664537363882
3,189,0.4566541352923695
4,189,0.8836488142619608
5,189,-0.05893882248636377
0,190,0.12418015244148273
1,190,0.263437285885686
2,190,-0.1944016886520044
3,190,0.43073097434103824
4,190,0.8877644926546365
5,190,0.0416461849943659
0,191,0.09997903618784668
1,191,0.16582298395332434
2,191,-0.14597025830916444
3,191,0.4051385751282777
4,191,0.7931944615159681
5,191,0.13679111784496945
0,192,0.08327431786469353
1,192,0.18065067257863737
2,192,-0.22473685983342329
3,192,0.4933674544104621
4,192,0.819966970718328
5,192,0.028268631595679772
0,193,0.027430416519007433
1,193,0.20187339671950966
2,193,-0.3485087677403462
3,193,0.3489964058384014
4,193,0.7738345242267248
5,193,-0.03749118126758294
0,194,0.027152595078877906
1,194,0.041919562656899056
2,194,-0.38350113138070374
3,194,0.2753171991585333
4,194,0.5791511071318849
5,194,-0.16594442772158796
0,195,-0.14160367817437858
1,195,0.036249472208263744
2,195,-0.32626454665764837
3,195,0.27609154737885877
4,195,0.5724787048302981
5,195,-0.2131756575164867
0,196,-0.1499907413531767
1,196,0.007186669585431293
2,196,-0.32263937305394763
3,196,0.20580566384042095
4,196,0.5549492462686759
5,196,-0.26555746917515854
0,197,-0.3478725979950078
1,197,-0.12000456396128478
2,197,-0.42982248586867255
3,197,0.03188391015946404
4,197,0.4875424949481711
5,197,-0.40799205861381926
0,198,-0.13884223487244302
1,198,-0.13279262821528215
2,198,-0.39478459265473115
3,198,0.0839001304394442
4,198,0.4464030067147289
5,198,-0.3207618435688243
0,199,-0.21941520685835847
1,199,-0.19782018454530137
2,199,-0.4250599043563694
3,199,-0.027389524196864606
4,199,0.46437528529101335
5,199,-0.30492303506260215
0,200,-0.30934753135262877
1,200,-0.1266158711469494
2,200,-0.5919219990013458
3,200,0.10758985633515092
4,200,0.4603627614539918
5,200,-0.33742153063080965
0,201,-0.2547386030418922
1,201,-0.2723172479097438
2,201,-0.5332014385161339
3,201,-0.02717146352305544
4,201,0.4584759735278855
5,201,-0.2670696654702428
0,202,-0.41076484941026675
1,202,-0.35883551448909534
2,202,-0.5704278390246695
3,202,-0.056868528312014235
4,202,0.3828002790950084
5,202,-0.33467306652350465
0,203,-0.4845445461002883
1,203,-0.25584501164341555
2,203,-0.6119134340851966
3,203,-0.20403355695221093
4,203,0.27678817616280854
5,203,-0.6164532113878701
0,204,-0.4851575980239836
1,204,-0.5088885721752376
2,204,-0.7698394916662634
3,204,-0.3045994750700195
4,204,0.16710031982890827
5,204,-0.6793513119677478
0,205,-0.5730790481597506
1,205,-0.46803299391610953
2,205,-0.7359288870574263
3,205,-0.21747295136389744
4,205,0.17720810923254568
5,205,-0.5070896220713765
0,206,-0.389394993724288
1,206,-0.40549232415216374
2,206,-0.6729564486608459
3,206,-0.1976135659876181
4,206,0.2788954131302568
5,206,-0.4507398147066093
0,207,-0.5043286148111283
1,207,-0.3765242719670261
2,207,-0.8263714833056258
3,207,-0.30688368728120136
4,207,0.139492023137277
5,207,-0.6947034319868285
0,208,-0.6789730293928267
1,208,-0.5457330685082786
2,208,-0.9703790284740799
3,208,-0.24275730023807318
4,208,0.08156199155278468
5,208,-0.6149456454628804
0,209,-0.6397778129479229
1,209,-0.6592239063560216
2,209,-0.787470403157544
3,209,-0.26228470823555117
4,209,0.12943552716224194
5,209,-0.6722168291817872
0,210,-0.6069032058114642
1,210,-0.601106127495769
2,210,-0.8852552854704525
3,210,-0.2879289188253522
4,210,0.05147819112313178
5,210,-0.803505357831215
0,211,-0.4152894216519144
1,211,-0.38357099243389503
2,211,-0.8068649684255855
3,211,-0.19271020425241958
4,211,0.19223418116868518
5,211,-0.5586958671065019
0,212,-0.5055734629336589
1,212,-0.44518904298768636
2,212,-0.7661119321699983
3,212,-0.16056433345621773
4,212,0.2270694505039197
5,212,-0.6352672526921433
0,213,-0.529226139979325
1,213,-0.4977321600582708
2,213,-0.8235047378444406
3,213,-0.1941805083555399
4,213,0.1734003098037101
5,213,-0.7235364928888355
0,214,-0.5740804672001074
1,214,-0.4966395940245132
2,214,-0.8057017795193571
3,214,-0.26683452412886954
4,214,0.21384413398161023
5,214,-0.6768211313732996
0,215,-0.4258119803513006
1,215,-0.4310354004879934
2,215,-0.7488351232012945
3,215,-0.2054433061552899
4,215,0.22013935946980487
5,215,-0.4515603755220958
0,216,-0.3962825633636142
1,216,-0.2923676367393758
2,216,-0.7096047852821191
3,216,-0.1275820408061884
4,216,0.21577501448040698
5,216,-0.6444477103566547
0,217,-0.3899280890690646
1,217,-0.3838782935863925
2,217,-0.7298238913055386
3,217,-0.10875812692821549
4,217,0.18027560480024896
5,217,-0.5157280858226241
0,218,-0.33836190145185996
1,218,-0.3073891691500257
2,218,-0.6304244176321687
3,218,-0.003810198471065923
4,218,0.3625671028863139
5,218,-0.4757608362279643
0,219,-0.2564856962240959
1,219,-0.20711368854214002
2,219,-0.6111043752101046
3,219,8.006661194726872E-4
4,219,0.4369540074639829
5,219,-0.26695914484480415
0,220,-0.3558867502658658
1,220,-0.23730871397653858
2,220,-0.6636081903060539
3,220,-0.07097411323458017
4,220,0.4091516684643427
5,220,-0.2831279267044615
0,221,-0.33319272148484924
1,221,-0.2593566788335646
2,221,-0.6375410282587743
3,221,0.022510862829731526
4,221,0.372797964869616
5,221,-0.36414143875096827
0,222,-0.2803024965697303
1,222,-0.14239743390205353
2,222,-0.5366073826514589
3,222,0.0739907822691509
4,222,0.43283907578762715
5,222,-0.16600559071318766
0,223,-0.2510562572663957
1,223,-0.17546229138844727
2,223,-0.6251251337874277
3,223,0.06362491168923057
4,223,0.49844171921507135
5,223,-0.32468146524997576
0,224,-0.4052774765251531
1,224,-0.23555949149777144
2,224,-0.6203710448173789
3,224,0.06587345517468479
4,224,0.33643168202659346
5,224,-0.301140673618407
0,225,-0.18151686145327273
1,225,-0.18308474063809854
2,225,-0.5313332976058549
3,225,0.050379809107621354
4,225,0.5035787222508499
5,225,-0.283677321835039
0,226,-0.24638184008397082
1,226,-0.10140619141680374
2,226,-0.32120276009736454
3,226,0.16110533699944263
4,226,0.5486810626960048
5,226,-0.16668624601086968
0,227,-0.13894151696954168
1,227,-0.038745241372860104
2,227,-0.3786973826319273
3,227,0.05932310001894289
4,227,0.5242251920982782
5,227,-0.1629331277221646
0,228,-0.2630726556580249
1,228,-0.20801535425994322
2,228,-0.4610268543022109
3,228,-0.06242282154876977
4,228,0.4264315358475432
5,228,-0.5439064602266694
0,229,-0.2560914518013926
1,229,-0.2012499744233408
2,229,-0.5077762086403675
3,229,0.09730919446189619
4,229,0.5147953215733096
5,229,-0.30595998863907314
0,230,-0.3038312366696139
1,230,-0.2005002233698716
2,230,-0.5822317710713241
3,230,-0.05703170209162628
4,230,0.4189829698994385
5,230,-0.3954671941142619
0,231,-0.39285186573489433
1,231,-0.33237390654580357
2,231,-0.5591294359353647
3,231,-0.03918192131593634
4,231,0.3311812578259393
5,231,-0.37329163197850784
0,232,-0.2738547359584696
1,232,-0.19047794322580391
2,232,-0.5934572661984344
3,232,-0.003598523282326016
4,232,0.3537807481930484
5,232,-0.3801095304727382
0,233,-0.24895350698403962
1,233,-0.08755295105318789
2,233,-0.473297338458402
3,233,0.049982164623988135
4,233,0.45773595596634975
5,233,-0.3010551171739817
0,234,-0.1444080864086454
1,234,-0.0033961355468843935
2,234,-0.4329037666106356
3,234,0.13809024230337055
4,234,0.619699212054609
5,234,-0.26022590139334667
0,235,0.003203805278932742
1,235,0.1901643284914888
2,235,-0.267878342223204
3,235,0.21751575682119978
4,235,0.7240384884332969
5,235,-0.04150316412647198
0,236,0.05026017856628917
1,236,0.18751791307009513
2,236,-0.1497865186527706
3,236,0.30408407647116553
4,236,0.7084376355083641
5,236,-0.11626736787075864
0,237,0.04230560321084559
1,237,0.09963603645970143
2,237,-0.33591816467549385
3,237,0.27262714138992494
4,237,0.6860112090132039
5,237,-0.021201663866086684
0,238,0.021659477253235193
1,238,-0.016251580026772107
2,238,-0.2760269439730523
3,238,0.2896266415721312
4,238,0.7309978723221034
5,238,-0.07036546995807635
0,239,-0.043169558375923345
1,239,0.04879679099107559
2,239,-0.33730975295442756
3,239,0.2548880177403493
4,239,0.6567183886291851
5,239,-0.09999839299285129
0,240,0.04335166377441388
1,240,0.16910651841704782
2,240,-0.1794345339678397
3,240,0.27652999774150855
4,240,0.7234174405514702
5,240,-0.13243305401887795
0,241,-0.04953649824323304
1,241,0.031399649434853155
2,241,-0.34731169478362883
3,241,0.3644765752038588
4,241,0.606910461463102
5,241,-0.23575206430290963
0,242,-0.025669298682921893
1,242,0.05526742870734658
2,242,-0.2743236276084632
3,242,0.248748894454243
4,242,0.6230766621385054
5,242,-0.08134387497009266
0,243,-0.12794640392216217
1,243,-0.06792878748889088
2,243,-0.41075764509229673
3,243,0.17996184854518674
4,243,0.6421843074294633
5,243,-0.10501388677935419
0,244,-0.03454083289557369
1,244,0.02918455515127366
2,244,-0.2661533678392777
3,244,0.3028326075793915
4,244,0.6909821445556703
5,244,-0.03581343749594357
0,245,0.0019514495954260774
1,245,0.026724170577902773
2,245,-0.3228512152102144
3,245,0.1912313958041605
4,245,0.6358020053814396
5,245,-0.017992720189280997
0,246,-0.018541662275091297
1,246,0.03773202902019529
2,246,-0.2837054196624609
3,246,0.23804189739103845
4,246,0.7527814428850682
5,246,-0.19012086177945492
0,247,-2.2480524888124354E-5
1,247,0.20049773956266115
2,247,-0.213239687345251
3,247,0.36834356515316957
4,247,0.7490004255532664
5,247,-0.047815505668202474
0,248,0.08844183166055819
1,248,0.2070679678597539
2,248,-0.16615720435013798
3,248,0.47901773526529756
4,248,0.8690922987808556
5,248,0.12752432122181417
0,249,0.3637544553256425
1,249,0.4484549359351432
2,249,-0.07935897053851018
3,249,0.6023660510033557
4,249,1.0945223185906214
5,249,0.24557682815590712
0,250,0.4961005211430094
1,250,0.5612172326859395
2,250,0.2705854963262046
3,250,0.7973186151017269
4,250,1.1796763984572107
5,250,0.3274440463608749
0,251,0.42557831942731505
1,251,0.46289900592216193
2,251,0.1861791229802302
3,251,0.7669804113904808
4,251,1.1197927681230062
5,251,0.3502659884421661
0,252,0.4735700311997866
1,252,0.4368403285811896
2,252,0.21146457516959316
3,252,0.6497394842530703
4,252,1.1516033424783183
5,252,0.3518656174813113
0,253,0.4446970844668277
1,253,0.45469986915313193
2,253,0.10990918186266585
3,253,0.6986953115078622
4,253,1.118304201442295
5,253,0.3921513822917244
0,254,0.4398366188703529
1,254,0.5603331327876981
2,254,0.13567433633015963
3,254,0.7875388096745188
4,254,1.1770362060144652
5,254,0.4332659349397461
0,255,0.3955553361837517
1,255,0.5558629044862954
2,255,0.1887962361968496
3,255,0.6825428719667954
4,255,1.1721652189357978
5,255,0.34922963063568657
0,256,0.41423006638454674
1,256,0.46859322229506595
2,256,0.06466670729312618
3,256,0.6712080985362703
4,256,1.1573127989777576
5,256,0.33431236093949435
0,257,0.42061706125551296
1,257,0.5150794114595703
2,257,0.24386015913354953
3,257,0.6697784763455475
4,257,1.233061571996748
5,257,0.47866835867354596
0,258,0.41036264768173036
1,258,0.3617018081299193
2,258,0.11259123157777215
3,258,0.7990882215833772
4,258,1.0672389816943393
5,258,0.31271948318271436
0,259,0.38549797531923047
1,259,0.5967788512547842
2,259,0.15593860540992954
3,259,0.6105767040552034
4,259,1.0930759950757514
5,259,0.34002255876539045
0,260,0.23401876832980142
1,260,0.48145331780661266
2,260,0.07999674638781161
3,260,0.6813701670241596
4,260,1.0557536417431344
5,260,0.19497794612427474
0,261,0.25310194101470107
1,261,0.37166151773948963
2,261,-0.019571698864855294
3,261,0.5224531764996841
4,261,0.9478364888321982
5,261,0.22653474145723407
0,262,0.04558383581506381
1,262,0.20485344352044005
2,262,-0.0711251436960697
3,262,0.5319808549233074
4,262,0.8350199779722223
5,262,0.014878943444026682
0,263,0.19430393587355865
1,263,0.328805065559818
2,263,-0.06449708323454195
3,263,0.5403591484904574
4,263,0.9666707914871426
5,263,0.19351536436532513
0,264,0.2904132040692943
1,264,0.3577042803055783
2,264,-0.029089894880715256
3,264,0.5306870514772816
4,264,1.033463082683868
5,264,0.20446778068196392
0,265,0.29536132180298785
1,265,0.30984186662467056
2,265,0.015090038638691766
3,265,0.49535259836793494
4,265,0.9259322500871423
5,265,0.1498790368425108
0,266,0.13928997296814483
1,266,0.16195051270254304
2,266,-0.05184162233873024
3,266,0.47961605009730746
4,266,0.8502884111310911
5,266,0.033335454768617184
0,267,0.10991256473072342
1,267,0.13425982639778938
2,267,-0.195312018811328
3,267,0.3656268715657103
4,267,0.7854960018661625
5,267,0.003326506442324406
0,268,0.011976587712966502
1,268,0.08264810499560055
2,268,-0.23840102384258
3,268,0.3386313181288122
4,268,0.7651587151013628
5,268,-0.009311106816822956
0,269,0.006991924237999464
1,269,0.15127572392531913
2,269,-0.261691022031617
3,269,0.3806695536847611
4,269,0.7442756970934684
5,269,-0.0413072786531512
0,270,0.0640974494916352
1,270,0.20830306026961765
2,270,-0.1772603288513539
3,270,0.4727046481222929
4,270,0.8235733292006828
5,270,0.02748894148229966
0,271,0.16698765868350204
1,271,0.20812161356969333
2,271,-0.13079991068889052
3,271,0.46602751111914426
4,271,0.8378901545954196
5,271,0.06912630247777662
0,272,0.06627998312737436
1,272,0.15894083469841272
2,272,-0.17724611283996533
3,272,0.35986034802860933
4,272,0.8073460926301642
5,272,0.06826704564144992
0,273,0.1524303294924837
1,273,0.2128421992171995
2,273,-0.10729531406950321
3,273,0.44422760123194227
4,273,0.8587320319233862
5,273,0.0235721014978012
0,274,0.12859238918452387
1,274,0.24510145339576886
2,274,-0.06643032552020878
3,274,0.43222918256680287
4,274,0.8695444319117013
5,274,0.04278622306075108
0,275,0.3876252813800386
1,275,0.3981503015986687
2,275,-0.0887486632999358
3,275,0.5323433912537598
4,275,1.0355681062246678
5,275,0.15127842920792156
0,276,0.3797289048159779
1,276,0.4521327642353675
2,276,0.11275782946586954
3,276,0.6663006243416411
4,276,1.089461905630416
5,276,0.22742329036348757
0,277,0.2619844171039041
1,277,0.32642832194408905
2,277,1.5850918745344278E-4
3,277,0.5943824353116662
4,277,0.9899485281995684
5,277,0.196230625228831
0,278,0.19554065297294998
1,278,0.29516856967360394
2,278,-0.09351580899728272
3,278,0.5762811598114004
4,278,0.9114721546811021
5,278,0.1766272968647261
0,279,0.16269666070561134
1,279,0.21118059238166442
2,279,-0.0347811479061855
3,279,0.4829266507194764
4,279,0.9479943923273921
5,279,0.08719885951308576
0,280,0.11495174234525629
1,280,0.25853833537270726
2,280,-0.16554005616757655
3,280,0.423709887639572
4,280,0.7616012527536855
5,280,1.5778435542690428E-4
0,281,0.19030216648743903
1,281,0.23855485219754535
2,281,-0.024019058748293465
3,281,0.4475056992842067
4,281,0.8041825962947451
5,281,0.03776514730825209
0,282,0.08642305646328247
1,282,0.08847488571867401
2,282,-0.2562795548544165
3,282,0.40427403718869354
4,282,0.7834609359875719
5,282,-0.05653919133150731
0,283,-0.004652536684646602
1,283,0.07732088531247844
2,283,-0.31416070743137237
3,283,0.22121609302718379
4,283,0.6866119060426568
5,283,-0.024238420083974588
0,284,-0.014193962079637232
1,284,0.07797409083349413
2,284,-0.39666468437920804
3,284,0.32597408481275536
4,284,0.6839858503464062
5,284,-0.10245337043546322
0,285,0.01245437107011138
1,285,0.14345847635137216
2,285,-0.018257643137113977
3,285,0.2630269886870059
4,285,0.7446723943024675
5,285,0.057552973497218496
0,286,0.24997455895894338
1,286,0.17982024145252756
2,286,-0.12632080981022603
3,286,0.3435028212227124
4,286,0.882514379014783
5,286,-0.04288265113113279
0,287,0.21750756635510315
1,287,0.24076992981633447
2,287,-0.1862313578606609
3,287,0.5403348010891003
4,287,0.8020159413909086
5,287,0.06055780765006635
0,288,0.14459451917085153
1,288,0.21510704646094142
2,288,0.005711077896499606
3,288,0.4440948600171431
4,288,0.8647475660125294
5,288,0.09606195767835657
0,289,0.1638780512082848
1,289,0.2042037723299861
2,289,-0.01698547323337507
3,289,0.42896037458267666
4,289,0.9555796873452722
5,289,0.11341958140306513
0,290,0.15393150709801534
1,290,0.17527620978457115
2,290,-0.12847194729960343
3,290,0.33065849526933694
4,290,0.7895353206320219
5,290,-0.04464629749239579
0,291,0.11876419226197785
1,291,0.21747455573793684
2,291,-0.19774375876759842
3,291,0.39161889776130676
4,291,0.79410181299238
5,291,0.10719525769871008
0,292,0.0469669544200426
1,292,0.23549980821468064
2,292,-0.29162326220901397
3,292,0.43186582989474
4,292,0.794008839904644
5,292,0.17157197265821517
0,293,0.013300595182314245
1,293,0.17445438716804001
2,293,-0.23790753262198644
3,293,0.24230455583365765
4,293,0.6847325622157265
5,293,-0.058376568670228446
0,294,-0.007737304452569788
1,294,-0.021582027190373332
2,294,-0.2368125668939015
3,294,0.2714868933957417
4,294,0.6682191662025513
5,294,-0.03312491854915625
0,295,-0.07274569035992517
1,295,0.13111889324728687
2,295,-0.2825402201044484
3,295,0.2780788382630438
4,295,0.6547456297607473
5,295,-0.15039494471829423
0,296,0.06286606760405378
1,296,0.06478412749928636
2,296,-0.37160230764797664
3,296,0.2517704095477484
4,296,0.584516992715904
5,296,-0.1482020149699341
0,297,-0.02958341991113289
1,297,-0.07916691816153404
2,297,-0.31219683024559897
3,297,0.21006895062385408
4,297,0.6091268321420455
5,297,-0.19671353921900936
0,298,-0.08970183508871199
1,298,0.05589086840368579
2,298,-0.3047416407037582
3,298,0.20599904763016746
4,298,0.6155586212194102
5,298,-0.1118689010939361
0,299,-0.016951993858976278
1,299,-0.02592477176937147
2,299,-0.37218186755352156
3,299,0.2682036981639109
4,299,0.677414605226433
5,299,-0.11317975060372663
0,300,-0.15839914771998745
1,300,-0.0014368250795017967
2,300,-0.440070665087432
3,300,0.1644034152440656
4,300,0.5158734466565522
5,300,-0.22466926435755152
0,301,-0.27505279250763803
1,301,-0.10825738040774135
2,301,-0.434057608740156
3,301,0.16393085145291195
4,301,0.5468781784618824
5,301,-0.21781791119261085
0,302,-0.07060437350551096
1,302,0.0022273583544077102
2,302,-0.4132854827709654
3,302,0.15856378362555917
4,302,0.6146812044378708
5,302,-0.18082435107586842
0,303,-0.07164309075760197
1,303,0.0049691054674234625
2,303,-0.30476180479406895
3,303,0.14376264278692602
4,303,0.6187583480658012
5,303,-0.14409409244546445
0,304,-0.2151428710890796
1,304,-0.07424325353204425
2,304,-0.33296942270453983
3,304,0.05642664185179497
4,304,0.4613329921720144
5,304,-0.22349331541852047
0,305,-0.12863749334779723
1,305,-0.18823290924706165
2,305,-0.3043884653116132
3,305,0.1610795534129023
4,305,0.556026068311572
5,305,-0.2507757111316513
0,306,-0.140145052657119
1,306,-0.023363752287618
2,306,-0.4585589965967928
3,306,0.06752818786974202
4,306,0.5582439993590006
5,306,-0.18199123133766343
0,307,-0.15045107862776733
1,307,0.028937170859015926
2,307,-0.4255211304936843
3,307,0.1489662779725408
4,307,0.503775555355964
5,307,-0.09644798244864594
0,308,0.007486403030136146
1,308,0.035558444477363005
2,308,-0.36826294116821906
3,308,0.18017851911085134
4,308,0.6610934329477893
5,308,-0.07781971398440501
0,309,-0.11510341195710705
1,309,-0.015734410615918293
2,309,-0.326563984593189
3,309,0.2470697915687039
4,309,0.5870629056775925
5,309,-0.15095084278431192
0,310,-0.11862601351191082
1,310,-0.028581262627092333
2,310,-0.3684639533229347
3,310,0.14393159199925892
4,310,0.5316284454727764
5,310,-0.14146222984015622
0,311,-0.19094190172894643
1,311,-0.03074707564432974
2,311,-0.3814200120554714
3,311,0.18527773350413979
4,311,0.5871119746427287
5,311,-0.2404085774988095
0,312,-0.1629838307392593
1,312,-0.13236310792344197
2,312,-0.4992508925641038
3,312,0.13977284655007582
4,312,0.48470469680065054
5,312,-0.29710825725368006
0,313,-0.26305483947832964
1,313,-0.21388492575782903
2,313,-0.421507116181694
3,313,-0.0989140310613222
4,313,0.4393935921206261
5,313,-0.3773298670672356
0,314,-0.33307707078477533
1,314,-0.20246579563836367
2,314,-0.5443418294525731
3,314,0.03630424299893109
4,314,0.3989401932553831
5,314,-0.3975809837783164
0,315,-0.3906599464716954
1,315,-0.2378971673204759
2,315,-0.5859332150973923
3,315,-0.036588330689535875
4,315,0.3822497041676638
5,315,-0.4022772121476846
0,316,-0.28206568228865725
1,316,-0.3007384009716063
2,316,-0.5217390835864102
3,316,0.007153077830141852
4,316,0.4245225489859984
5,316,-0.3748376919790093
0,317,-0.1896666160216113
1,317,-0.1980263142147276
2,317,-0.5036133690719371
3,317,0.10326227562444976
4,317,0.4910329181043672
5,317,-0.2752986033949624
0,318,-0.17138558615409571
1,318,-0.20008601458231168
2,318,-0.6637086109088486
3,318,-0.017799419010362527
4,318,0.4416793349561914
5,318,-0.4175440880855904
0,319,-0.31602948286340726
1,319,-0.17642326125007127
2,319,-0.5123044840109817
3,319,0.06956165135095194
4,319,0.4343451130706893
5,319,-0.2816953579643252
0,320,-0.21473704203643657
1,320,-0.18536570595703672
2,320,-0.5952865773022006
3,320,0.05313391991598694
4,320,0.386170029774581
5,320,-0.33582677340776423
0,321,-0.3033992401487253
1,321,-0.2622836481117411
2,321,-0.5605270590158337
3,321,0.022270828022580264
4,321,0.46745288981912386
5,321,-0.35491248309120677
0,322,-0.16591239718531514
1,322,-0.20862890007203394
2,322,-0.3880657028795737
3,322,0.14125825576262763
4,322,0.5672877376869976
5,322,-0.3010207979209917
0,323,-0.08486960434117385
1,323,0.004407310960582292
2,323,-0.2699664245049054
3,323,0.20357212555438967
4,323,0.5469090446515117
5,323,-0.22883151693449336
0,324,-0.2998931075741491
1,324,-0.12673794743488587
2,324,-0.41749671211534867
3,324,0.10065097683939653
4,324,0.5043188243725032
5,324,-0.2799533705902974
0,325,-0.33413309639972644
1,325,-0.10553537792199383
2,325,-0.6328649513258506
3,325,0.022079486352696076
4,325,0.4690040746002484
5,325,-0.36671458817263114
0,326,-0.274400660065109
1,326,-0.200883373846116
2,326,-0.6140355595155984
3,326,0.020425850996478867
4,326,0.3820408538556714
5,326,-0.3459934464218879
0,327,-0.29550161790957785
1,327,-0.22276873642403666
2,327,-0.4824375603147308
3,327,0.0024733651457649053
4,327,0.4041832717665548
5,327,-0.3463288238855733
0,328,-0.2742149255748265
1,328,-0.23635343362253797
2,328,-0.4948569526718658
3,328,0.03198784902987756
4,328,0.39578073407937553
5,328,-0.4147890226851685
0,329,-0.2570451634646662
1,329,-0.2695907083842254
2,329,-0.5470758564544055
3,329,-0.04524001071933981
4,329,0.4709247416136155
5,329,-0.31743280008542896
0,330,-0.32130552287483605
1,330,-0.16438241212031793
2,330,-0.5282247691751025
3,330,-0.03944512423049373
4,330,0.3929939801438702
5,330,-0.310667650529441
0,331,-0.27843211226074555
1,331,-0.2022439242654991
2,331,-0.5095917555545513
3,331,0.06399365149702621
4,331,0.42700973433631517
5,331,-0.35047488728826504
0,332,-0.33799812411804464
1,332,-0.13769567281925854
2,332,-0.41204657880092005
3,332,-0.013914409421255353
4,332,0.4030680040977453
5,332,-0.3847868398286825
0,333,-0.39443633572818704
1,333,-0.25025639226341856
2,333,-0.6127734297955353
3,333,-0.031691354896446006
4,333,0.3781263581946943
5,333,-0.3721196099562891
0,334,-0.3312813439797303
1,334,-0.2486211475690981
2,334,-0.549829245172718
3,334,0.05372083227281055
4,334,0.42137985636370967
5,334,-0.36331275582433253
0,335,-0.19067122346864868
1,335,-0.17824479874368732
2,335,-0.5845567456386976
3,335,-0.03853843612811675
4,335,0.37746817996158055
5,335,-0.44071161276529924
0,336,-0.44694888349633455
1,336,-0.2052952059108348
2,336,-0.6542337633779876
3,336,-0.11377173045165011
4,336,0.4211647780622336
5,336,-0.4398029997314885
0,337,-0.20643547494485603
1,337,-0.1276738706144494
2,337,-0.469767304029298
3,337,0.16023780906785434
4,337,0.5510270179909901
5,337,-0.24229478729655662
0,338,-0.10970801061282598
1,338,-0.0607337976270626
2,338,-0.3363019217787715
3,338,0.21597101229628202
4,338,0.5402938639070435
5,338,-0.1348692604126721
0,339,-0.10121452233658368
1,339,-0.06070733819637364
2,339,-0.34884999147721196
3,339,0.2231333123958784
4,339,0.5312519029421743
5,339,-0.2406810996491131
0,340,-0.13357888275222687
1,340,-0.06577273582119844
2,340,-0.43521280456174744
3,340,0.20652629896803548
4,340,0.6365355950702692
5,340,-0.1577555179618296
0,341,-0.2447553114474177
1,341,-0.07293878111698042
2,341,-0.4660908526180447
3,341,0.10105321929533412
4,341,0.5927270074721807
5,341,-0.2841687379437736
0,342,-0.37622200974896935
1,342,-0.2554831832806968
2,342,-0.5654463338947859
3,342,0.026475556015009394
4,342,0.38259330084168713
5,342,-0.29657131477509435
0,343,-0.21822188080169477
1,343,-0.2246120723097203
2,343,-0.48610748246639557
3,343,0.06069640980623181
4,343,0.49155146729750865
5,343,-0.26765207234747046
0,344,-0.4364438086014406
1,344,-0.3454207835895189
2,344,-0.6810856662416223
3,344,-0.04047327224925575
4,344,0.42900485359696205
5,344,-0.4355740876504386
0,345,-0.3855896011382283
1,345,-0.34620913478626814
2,345,-0.6480574548633544
3,345,-0.058177135441186245
4,345,0.4179481423755327
5,345,-0.4003065687574199
0,346,-0.3630334282835936
